ano,mes,conjunto,codigo,num_consumidores,dec,fec,
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,PLCIDODECASTRO, 727, 2.51, 1.8, 4.2, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,PLCIDODECASTRO, 727, 2.51, 1.8, 4.2, 
,2003,9,PORTOACRE, 727, 36, 4.2, 5.8, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,PLCIDODECASTRO, 727, 2.51, 1.8, 4.2, 
,2003,9,PORTOACRE, 727, 36, 4.2, 5.8, 
,2003,9,PORTOWALTER, 727, 38, 2.9, 3.0, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,PLCIDODECASTRO, 727, 2.51, 1.8, 4.2, 
,2003,9,PORTOACRE, 727, 36, 4.2, 5.8, 
,2003,9,PORTOWALTER, 727, 38, 2.9, 3.0, 
,2003,9,RIOBRANCO, 130, 63.33, 1.6, 1.9, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,PLCIDODECASTRO, 727, 2.51, 1.8, 4.2, 
,2003,9,PORTOACRE, 727, 36, 4.2, 5.8, 
,2003,9,PORTOWALTER, 727, 38, 2.9, 3.0, 
,2003,9,RIOBRANCO, 130, 63.33, 1.6, 1.9, 
,2003,9,RIOBRANCORURAL, 727, 9.72, 3.8, 4.7, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,PLCIDODECASTRO, 727, 2.51, 1.8, 4.2, 
,2003,9,PORTOACRE, 727, 36, 4.2, 5.8, 
,2003,9,PORTOWALTER, 727, 38, 2.9, 3.0, 
,2003,9,RIOBRANCO, 130, 63.33, 1.6, 1.9, 
,2003,9,RIOBRANCORURAL, 727, 9.72, 3.8, 4.7, 
,2003,9,RODRIGUESALVES, 727, 89, 2.1, 2.5, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,PLCIDODECASTRO, 727, 2.51, 1.8, 4.2, 
,2003,9,PORTOACRE, 727, 36, 4.2, 5.8, 
,2003,9,PORTOWALTER, 727, 38, 2.9, 3.0, 
,2003,9,RIOBRANCO, 130, 63.33, 1.6, 1.9, 
,2003,9,RIOBRANCORURAL, 727, 9.72, 3.8, 4.7, 
,2003,9,RODRIGUESALVES, 727, 89, 2.1, 2.5, 
,2003,9,SENAMADUREIRA, 727, 4.84, 0.8, 2.2, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,PLCIDODECASTRO, 727, 2.51, 1.8, 4.2, 
,2003,9,PORTOACRE, 727, 36, 4.2, 5.8, 
,2003,9,PORTOWALTER, 727, 38, 2.9, 3.0, 
,2003,9,RIOBRANCO, 130, 63.33, 1.6, 1.9, 
,2003,9,RIOBRANCORURAL, 727, 9.72, 3.8, 4.7, 
,2003,9,RODRIGUESALVES, 727, 89, 2.1, 2.5, 
,2003,9,SENAMADUREIRA, 727, 4.84, 0.8, 2.2, 
,2003,9,SENADORGUIOMARDDOSSANTOS, 727, 3.35, 1.3, 2.3, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,PLCIDODECASTRO, 727, 2.51, 1.8, 4.2, 
,2003,9,PORTOACRE, 727, 36, 4.2, 5.8, 
,2003,9,PORTOWALTER, 727, 38, 2.9, 3.0, 
,2003,9,RIOBRANCO, 130, 63.33, 1.6, 1.9, 
,2003,9,RIOBRANCORURAL, 727, 9.72, 3.8, 4.7, 
,2003,9,RODRIGUESALVES, 727, 89, 2.1, 2.5, 
,2003,9,SENAMADUREIRA, 727, 4.84, 0.8, 2.2, 
,2003,9,SENADORGUIOMARDDOSSANTOS, 727, 3.35, 1.3, 2.3, 
,2003,9,TARAUAC, 727, 3.36, 3.6, 6.1, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,PLCIDODECASTRO, 727, 2.51, 1.8, 4.2, 
,2003,9,PORTOACRE, 727, 36, 4.2, 5.8, 
,2003,9,PORTOWALTER, 727, 38, 2.9, 3.0, 
,2003,9,RIOBRANCO, 130, 63.33, 1.6, 1.9, 
,2003,9,RIOBRANCORURAL, 727, 9.72, 3.8, 4.7, 
,2003,9,RODRIGUESALVES, 727, 89, 2.1, 2.5, 
,2003,9,SENAMADUREIRA, 727, 4.84, 0.8, 2.2, 
,2003,9,SENADORGUIOMARDDOSSANTOS, 727, 3.35, 1.3, 2.3, 
,2003,9,TARAUAC, 727, 3.36, 3.6, 6.1, 
,2003,9,TARAUACRURAL, 727, 32, 3.7, 6.0, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,PLCIDODECASTRO, 727, 2.51, 1.8, 4.2, 
,2003,9,PORTOACRE, 727, 36, 4.2, 5.8, 
,2003,9,PORTOWALTER, 727, 38, 2.9, 3.0, 
,2003,9,RIOBRANCO, 130, 63.33, 1.6, 1.9, 
,2003,9,RIOBRANCORURAL, 727, 9.72, 3.8, 4.7, 
,2003,9,RODRIGUESALVES, 727, 89, 2.1, 2.5, 
,2003,9,SENAMADUREIRA, 727, 4.84, 0.8, 2.2, 
,2003,9,SENADORGUIOMARDDOSSANTOS, 727, 3.35, 1.3, 2.3, 
,2003,9,TARAUAC, 727, 3.36, 3.6, 6.1, 
,2003,9,TARAUACRURAL, 727, 32, 3.7, 6.0, 
,2003,9,VILACAMPINAS, 727, 71, 3.8, 6.3, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,PLCIDODECASTRO, 727, 2.51, 1.8, 4.2, 
,2003,9,PORTOACRE, 727, 36, 4.2, 5.8, 
,2003,9,PORTOWALTER, 727, 38, 2.9, 3.0, 
,2003,9,RIOBRANCO, 130, 63.33, 1.6, 1.9, 
,2003,9,RIOBRANCORURAL, 727, 9.72, 3.8, 4.7, 
,2003,9,RODRIGUESALVES, 727, 89, 2.1, 2.5, 
,2003,9,SENAMADUREIRA, 727, 4.84, 0.8, 2.2, 
,2003,9,SENADORGUIOMARDDOSSANTOS, 727, 3.35, 1.3, 2.3, 
,2003,9,TARAUAC, 727, 3.36, 3.6, 6.1, 
,2003,9,TARAUACRURAL, 727, 32, 3.7, 6.0, 
,2003,9,VILACAMPINAS, 727, 71, 3.8, 6.3, 
,2003,9,VILASANTAROSA, 728, 21, 0.1, 2.0, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,PLCIDODECASTRO, 727, 2.51, 1.8, 4.2, 
,2003,9,PORTOACRE, 727, 36, 4.2, 5.8, 
,2003,9,PORTOWALTER, 727, 38, 2.9, 3.0, 
,2003,9,RIOBRANCO, 130, 63.33, 1.6, 1.9, 
,2003,9,RIOBRANCORURAL, 727, 9.72, 3.8, 4.7, 
,2003,9,RODRIGUESALVES, 727, 89, 2.1, 2.5, 
,2003,9,SENAMADUREIRA, 727, 4.84, 0.8, 2.2, 
,2003,9,SENADORGUIOMARDDOSSANTOS, 727, 3.35, 1.3, 2.3, 
,2003,9,TARAUAC, 727, 3.36, 3.6, 6.1, 
,2003,9,TARAUACRURAL, 727, 32, 3.7, 6.0, 
,2003,9,VILACAMPINAS, 727, 71, 3.8, 6.3, 
,2003,9,VILASANTAROSA, 728, 21, 0.1, 2.0, 
,2003,9,XAPURI, 728, 2.49, 0.2, 1.6, 
,2003,9,ACRELNDIA, 725, 1.77, 1.7, 4.0, 
,2003,9,ASSISBRASIL, 726, 71, 1.5, 1.0, 
,2003,9,BRASILIAEPITACIOLNDIA, 726, 4.65, 0.5, 1.8, 
,2003,9,BRASILIARURAL, 726, 46, 0.5, 1.4, 
,2003,9,CAPIXABA, 726, 64, 0.6, 3.0, 
,2003,9,CRUZEIRODOSUL, 596, 13.59, 1.2, 2.6, 
,2003,9,CRUZEIRODOSULRURAL, 726, 1.19, 2.0, 3.1, 
,2003,9,FEIJ, 726, 3.07, 2.3, 4.1, 
,2003,9,JORDO, 726, 22, 0.8, 1.2, 
,2003,9,MNCIOLIMA, 726, 1.73, 3.2, 4.2, 
,2003,9,MANUELURBANO, 726, 93, 0.1, 1.0, 
,2003,9,MARECHALTHAUMATURGO, 726, 29, 0.7, 1.0, 
,2003,9,PLCIDODECASTRO, 727, 2.51, 1.8, 4.2, 
,2003,9,PORTOACRE, 727, 36, 4.2, 5.8, 
,2003,9,PORTOWALTER, 727, 38, 2.9, 3.0, 
,2003,9,RIOBRANCO, 130, 63.33, 1.6, 1.9, 
,2003,9,RIOBRANCORURAL, 727, 9.72, 3.8, 4.7, 
,2003,9,RODRIGUESALVES, 727, 89, 2.1, 2.5, 
,2003,9,SENAMADUREIRA, 727, 4.84, 0.8, 2.2, 
,2003,9,SENADORGUIOMARDDOSSANTOS, 727, 3.35, 1.3, 2.3, 
,2003,9,TARAUAC, 727, 3.36, 3.6, 6.1, 
,2003,9,TARAUACRURAL, 727, 32, 3.7, 6.0, 
,2003,9,VILACAMPINAS, 727, 71, 3.8, 6.3, 
,2003,9,VILASANTAROSA, 728, 21, 0.1, 2.0, 
,2003,9,XAPURI, 728, 2.49, 0.2, 1.6, 
,2003,9,XAPURIRURAL, 728, 16, 0.2, 1.8, 
,2003,10,ACRELNDIA, 725, 1.77, 0.3, 1.0, 
,2003,10,ACRELNDIA, 725, 1.77, 0.3, 1.0, 
,2003,10,ASSISBRASIL, 726, 71, 0.5, 1.0, 
,2003,10,ACRELNDIA, 725, 1.77, 0.3, 1.0, 
,2003,10,ASSISBRASIL, 726, 71, 0.5, 1.0, 
,2003,10,BRASILIAEPITACIOLNDIA, 726, 4.65, 4.9, 2.0, 
,2003,10,ACRELNDIA, 725, 1.77, 0.3, 1.0, 
,2003,10,ASSISBRASIL, 726, 71, 0.5, 1.0, 
,2003,10,BRASILIAEPITACIOLNDIA, 726, 4.65, 4.9, 2.0, 
,2003,10,BRASILIARURAL, 726, 46, 4.6, 1.0, 
,2003,10,ACRELNDIA, 725, 1.77, 0.3, 1.0, 
,2003,10,ASSISBRASIL, 726, 71, 0.5, 1.0, 
,2003,10,BRASILIAEPITACIOLNDIA, 726, 4.65, 4.9, 2.0, 
,2003,10,BRASILIARURAL, 726, 46, 4.6, 1.0, 
,2003,10,CAPIXABA, 726, 64, 1.0, 8.2, 
,2003,10,ACRELNDIA, 725, 1.77, 0.3, 1.0, 
,2003,10,ASSISBRASIL, 726, 71, 0.5, 1.0, 
,2003,10,BRASILIAEPITACIOLNDIA, 726, 4.65, 4.9, 2.0, 
,2003,10,BRASILIARURAL, 726, 46, 4.6, 1.0, 
,2003,10,CAPIXABA, 726, 64, 1.0, 8.2, 
,2003,10,CRUZEIRODOSUL, 596, 13.59, 0.1, 0.6, 
,2003,10,ACRELNDIA, 725, 1.77, 0.3, 1.0, 
,2003,10,ASSISBRASIL, 726, 71, 0.5, 1.0, 
,2003,10,BRASILIAEPITACIOLNDIA, 726, 4.65, 4.9, 2.0, 
,2003,10,BRASILIARURAL, 726, 46, 4.6, 1.0, 
,2003,10,CAPIXABA, 726, 64, 1.0, 8.2, 
,2003,10,CRUZEIRODOSUL, 596, 13.59, 0.1, 0.6, 
,2003,10,CRUZEIRODOSULRURAL, 726, 1.19, 0.1, 1.0, 
,2003,10,ACRELNDIA, 725, 1.77, 0.3, 1.0, 
,2003,10,ASSISBRASIL, 726, 71, 0.5, 1.0, 
,2003,10,BRASILIAEPITACIOLNDIA, 726, 4.65, 4.9, 2.0, 
,2003,10,BRASILIARURAL, 726, 46, 4.6, 1.0, 
,2003,10,CAPIXABA, 726, 64, 1.0, 8.2, 
,2003,10,CRUZEIRODOSUL, 596, 13.59, 0.1, 0.6, 
,2003,10,CRUZEIRODOSULRURAL, 726, 1.19, 0.1, 1.0, 
,2003,10,FEIJ, 726, 3.07, 0.0, 0.0, 
,2003,10,ACRELNDIA, 725, 1.77, 0.3, 1.0, 
,2003,10,ASSISBRASIL, 726, 71, 0.5, 1.0, 
,2003,10,BRASILIAEPITACIOLNDIA, 726, 4.65, 4.9, 2.0, 
,2003,10,BRASILIARURAL, 726, 46, 4.6, 1.0, 
,2003,10,CAPIXABA, 726, 64, 1.0, 8.2, 
,2003,10,CRUZEIRODOSUL, 596, 13.59, 0.1, 0.6, 
,2003,10,CRUZEIRODOSULRURAL, 726, 1.19, 0.1, 1.0, 
,2003,10,FEIJ, 726, 3.07, 0.0, 0.0, 
,2003,10,JORDO, 726, 22, 0.0, 0.0, 
,2003,10,ACRELNDIA, 725, 1.77, 0.3, 1.0, 
,2003,10,ASSISBRASIL, 726, 71, 0.5, 1.0, 
,2003,10,BRASILIAEPITACIOLNDIA, 726, 4.65, 4.9, 2.0, 
,2003,10,BRASILIARURAL, 726, 46, 4.6, 1.0, 
,2003,10,CAPIXABA, 726, 64, 1.0, 8.2, 
,2003,10,CRUZEIRODOSUL, 596, 13.59, 0.1, 0.6, 
,2003,10,CRUZEIRODOSULRURAL, 726, 1.19, 0.1, 1.0, 
,2003,10,FEIJ, 726, 3.07, 0.0, 0.0, 
,2003,10,JORDO, 726, 22, 0.0, 0.0, 
,2003,10,MNCIOLIMA, 726, 1.73, 0.1, 1.0, 
,2003,10,ACRELNDIA, 725, 1.77, 0.3, 1.0, 
,2003,10,ASSISBRASIL, 726, 71, 0.5, 1.0, 
,2003,10,BRASILIAEPITACIOLNDIA, 726, 4.65, 4.9, 2.0, 
,2003,10,BRASILIARURAL, 726, 46, 4.6, 1.0, 
,2003,10,CAPIXABA, 726, 64, 1.0, 8.2, 
,2003,10,CRUZEIRODOSUL, 596, 13.59, 0.1, 0.6, 
,2003,10,CRUZEIRODOSULRURAL, 726, 1.19, 0.1, 1.0, 
,2003,10,FEIJ, 726, 3.07, 0.0, 0.0, 
,2003,10,JORDO, 726, 22, 0.0, 0.0, 
,2003,10,MNCIOLIMA, 726, 1.73, 0.1, 1.0, 
,2003,10,MANUELURBANO, 726, 83, 0.2, 2.1, 
,2003,10,ACRELNDIA, 725, 1.77, 0.3, 1.0, 
,2003,10,ASSISBRASIL, 726, 71, 0.5, 1.0, 
,2003,10,BRASILIAEPITACIOLNDIA, 726, 4.65, 4.9, 2.0, 
,2003,10,BRASILIARURAL, 726, 46, 4.6, 1.0, 
,2003,10,CAPIXABA, 726, 64, 1.0, 8.2, 
,2003,10,CRUZEIRODOSUL, 596, 13.59, 0.1, 0.6, 
,2003,10,CRUZEIRODOSULRURAL, 726, 1.19, 0.1, 1.0, 
,2003,10,FEIJ, 726, 3.07, 0.0, 0.0, 
,2003,10,JORDO, 726, 22, 0.0, 0.0, 
,2003,10,MNCIOLIMA, 726, 1.73, 0.1, 1.0, 
,2003,10,MANUELURBANO, 726, 83, 0.2, 2.1, 
,2003,10,MARECHALTHAUMATURGO, 726, 29, 0.0, 0.0, 
,2003,10,ACRELNDIA, 725, 1.77, 0.3, 1.0, 
,2003,10,ASSISBRASIL, 726, 71, 0.5, 1.0, 
,2003,10,BRASILIAEPITACIOLNDIA, 726, 4.65, 4.9, 2.0, 
,2003,10,BRASILIARURAL, 726, 46, 4.6, 1.0, 
,2003,10,CAPIXABA, 726, 64, 1.0, 8.2, 
,2003,10,CRUZEIRODOSUL, 596, 13.59, 0.1, 0.6, 
,2003,10,CRUZEIRODOSULRURAL, 726, 1.19, 0.1, 1.0, 
,2003,10,FEIJ, 726, 3.07, 0.0, 0.0, 
,2003,10,JORDO, 726, 22, 0.0, 0.0, 
